2025-06-26 12:05:56,268 - 
+--------------------+------------+-----------+---------------------+------------------------------+----------------------+----------------------------------+-----------------------+
|     frr_value      | size_value | pdi_value | prob. marginale_frr | p_condizionata_size_dato_frr |      p_empirica      | p_condizionata_pdi_dato_size_frr |  prob. fattorizzata   |
|  4.18921 | M      | MD    |   0.0444 |    0.4812 |     0.5       |     0.246259  |       0.00546696  |    0.0111111  |
|  4.18921 | M      | PLD   |   0.0444 |    0.4812 |     0.5       |     0.315669  |       0.00700786  |    0          |
|  4.18921 | S      | HDM   |   0.0444 |    0.385  |     0.25      |     0.105714  |       0.00117343  |    0          |
|  4.18921 | S      | MD    |   0.0444 |    0.385  |     0.25      |     0.452208  |       0.00501951  |    0          |
|  4.18921 | S      | PLD   |   0.0444 |    0.385  |     0.25      |     0.442597  |       0.00491283  |    0          |
|  4.4     | L      | HDM   |   0.0555 |    0.1333 |     0         |     0         |       0           |    0          |
|  4.4     | L      | MD    |   0.0555 |    0.1333 |     0         |     0.0277569 |       0           |    0          |
|  4.4     | L      | PLD   |   0.0555 |    0.1333 |     0         |     0.972243  |       0           |    0          |
|  4.4     | M      | HDM   |   0.0555 |    0.4812 |     0.533333  |     0.438695  |       0.0129854   |    0          |
|  4.4     | M      | MD    |   0.0555 |    0.4812 |     0.533333  |     0.246259  |       0.00728928  |    0          |
|  4.4     | M      | PLD   |   0.0555 |    0.4812 |     0.533333  |     0.315669  |       0.00934381  |    0.00740741 |
|  4.4     | S      | HDM   |   0.0555 |    0.385  |     0.466667  |     0.105714  |       0.002738    |    0          |
|  4.4     | S      | MD    |   0.0555 |    0.385  |     0.466667  |     0.452208  |       0.0117122   |    0.0185185  |
|  4.4     | S      | PLD   |   0.0555 |    0.385  |     0.466667  |     0.442597  |       0.0114633   |    0.00740741 |
|  4.7     | L      | HDM   |   0.0037 |    0.1333 |     0         |     0         |       0           |    0          |
|  4.7     | L      | MD    |   0.0037 |    0.1333 |     0         |     0.0277569 |       0           |    0          |
|  4.7     | L      | PLD   |   0.0037 |    0.1333 |     0         |     0.972243  |       0           |    0          |
|  4.7     | M      | HDM   |   0.0037 |    0.4812 |     1         |     0.438695  |       0.00162317  |    0          |
|  4.7     | M      | MD    |   0.0037 |    0.4812 |     1         |     0.246259  |       0.00091116  |    0.0037037  |
|  4.7     | M      | PLD   |   0.0037 |    0.4812 |     1         |     0.315669  |       0.00116798  |    0          |
|  4.7     | S      | HDM   |   0.0037 |    0.385  |     0         |     0.105714  |       0           |    0          |
|  4.7     | S      | MD    |   0.0037 |    0.385  |     0         |     0.452208  |       0           |    0          |
|  4.7     | S      | PLD   |   0.0037 |    0.385  |     0         |     0.442597  |       0           |    0          |
|  5       | L      | HDM   |   0.0333 |    0.1333 |     0         |     0         |       0           |    0          |
|  5       | L      | MD    |   0.0333 |    0.1333 |     0         |     0.0277569 |       0           |    0          |
|  5       | L      | PLD   |   0.0333 |    0.1333 |     0         |     0.972243  |       0           |    0          |
|  5       | M      | HDM   |   0.0333 |    0.4812 |     1         |     0.438695  |       0.0146085   |    0          |
|  5       | M      | MD    |   0.0333 |    0.4812 |     1         |     0.246259  |       0.00820044  |    0          |
|  5       | M      | PLD   |   0.0333 |    0.4812 |     1         |     0.315669  |       0.0105118   |    0          |
|  5       | S      | HDM   |   0.0333 |    0.385  |     0         |     0.105714  |       0           |    0          |
|  5       | S      | MD    |   0.0333 |    0.385  |     0         |     0.452208  |       0           |    0          |
|  5       | S      | PLD   |   0.0333 |    0.385  |     0         |     0.442597  |       0           |    0          |
|  7       | L      | HDM   |   0.1148 |    0.1333 |     0         |     0         |       0           |    0          |
|  7       | L      | MD    |   0.1148 |    0.1333 |     0         |     0.0277569 |       0           |    0          |
|  7       | L      | PLD   |   0.1148 |    0.1333 |     0         |     0.972243  |       0           |    0          |
|  7       | M      | HDM   |   0.1148 |    0.4812 |     0.0966899 |     0.438695  |       0.00486951  |    0          |
|  7       | M      | MD    |   0.1148 |    0.4812 |     0.0966899 |     0.246259  |       0.00273348  |    0          |
|  7       | M      | PLD   |   0.1148 |    0.4812 |     0.0966899 |     0.315669  |       0.00350393  |    0.0111111  |
|  7       | S      | HDM   |   0.1148 |    0.385  |     0.90331   |     0.105714  |       0.0109626   |    0          |
|  7       | S      | MD    |   0.1148 |    0.385  |     0.90331   |     0.452208  |       0.0468939   |    0.0296296  |
|  7       | S      | PLD   |   0.1148 |    0.385  |     0.90331   |     0.442597  |       0.0458974   |    0.0740741  |
| 10       | L      | HDM   |   0.0037 |    0.1333 |     0         |     0         |       0           |    0          |
| 10       | L      | MD    |   0.0037 |    0.1333 |     0         |     0.0277569 |       0           |    0          |
| 10       | L      | PLD   |   0.0037 |    0.1333 |     0         |     0.972243  |       0           |    0          |
| 10       | M      | HDM   |   0.0037 |    0.4812 |     0         |     0.438695  |       0           |    0          |
| 10       | M      | MD    |   0.0037 |    0.4812 |     0         |     0.246259  |       0           |    0          |
| 10       | M      | PLD   |   0.0037 |    0.4812 |     0         |     0.315669  |       0           |    0          |
| 10       | S      | HDM   |   0.0037 |    0.385  |     1         |     0.105714  |       0.000391143 |    0          |
| 10       | S      | MD    |   0.0037 |    0.385  |     1         |     0.452208  |       0.00167317  |    0.0037037  |
| 10       | S      | PLD   |   0.0037 |    0.385  |     1         |     0.442597  |       0.00163761  |    0          |
| 23       | L      | HDM   |   0.0444 |    0.1333 |     0         |     0         |       0           |    0          |
| 23       | L      | MD    |   0.0444 |    0.1333 |     0         |     0.0277569 |       0           |    0          |
| 23       | L      | PLD   |   0.0444 |    0.1333 |     0         |     0.972243  |       0           |    0          |
| 23       | M      | HDM   |   0.0444 |    0.4812 |     0.25      |     0.438695  |       0.00486951  |    0          |
| 23       | M      | MD    |   0.0444 |    0.4812 |     0.25      |     0.246259  |       0.00273348  |    0          |
| 23       | M      | PLD   |   0.0444 |    0.4812 |     0.25      |     0.315669  |       0.00350393  |    0.0111111  |
| 23       | S      | HDM   |   0.0444 |    0.385  |     0.75      |     0.105714  |       0.00352029  |    0          |
| 23       | S      | MD    |   0.0444 |    0.385  |     0.75      |     0.452208  |       0.0150585   |    0.0037037  |
| 23       | S      | PLD   |   0.0444 |    0.385  |     0.75      |     0.442597  |       0.0147385   |    0.0296296  |
| 50       | L      | HDM   |   0.0999 |    0.1333 |     0.222222  |     0         |       0           |    0          |
| 50       | L      | MD    |   0.0999 |    0.1333 |     0.222222  |     0.0277569 |       0.000616204 |    0          |
| 50       | L      | PLD   |   0.0999 |    0.1333 |     0.222222  |     0.972243  |       0.0215838   |    0.0222222  |
| 50       | M      | HDM   |   0.0999 |    0.4812 |     0.481481  |     0.438695  |       0.0211012   |    0          |
| 50       | M      | MD    |   0.0999 |    0.4812 |     0.481481  |     0.246259  |       0.0118451   |    0.00740741 |
| 50       | M      | PLD   |   0.0999 |    0.4812 |     0.481481  |     0.315669  |       0.0151837   |    0.0407407  |
| 50       | S      | HDM   |   0.0999 |    0.385  |     0.296296  |     0.105714  |       0.00312914  |    0          |
| 50       | S      | MD    |   0.0999 |    0.385  |     0.296296  |     0.452208  |       0.0133854   |    0.00740741 |
| 50       | S      | PLD   |   0.0999 |    0.385  |     0.296296  |     0.442597  |       0.0131009   |    0.0185185  |
2025-06-27 08:26:20,348 - ===============  Risultati===============
2025-06-27 08:26:20,348 - MEAN ABSOLUTE ERROR: 0.004316866053715245
2025-06-27 08:26:20,348 - MEAN SQUARED ERROR: 0.00010897750914840522
2025-06-27 08:26:20,348 - ROOT MEAN SQUARE ERROR: 0.010439229336900556
2025-06-27 08:26:20,348 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-30 17:14:43,759 - 
|   FRR | SIZE   | PDI   |   P(FRR) |   P(SIZE) |   P(SIZE|FRR) |   P(PDI|SIZE) |   p. fattorizzata |   p. empirica |
|-------|--------|-------|----------|-----------|---------------|---------------|-------------------|---------------|
|     0 | L      | HDM   |   0.8555 |    0.9629 |    0.95675    |     0.473154  |       0.387277    |             0 |
|     0 | L      | MD    |   0.8555 |    0.9629 |    0.95675    |     0.419254  |       0.34316     |             0 |
|     0 | L      | PLD   |   0.8555 |    0.9629 |    0.95675    |     0.0731125 |       0.0598426   |             0 |
|     0 | L      | PLD   |   0.8555 |    0.9629 |    0.95675    |     0.0153702 |       0.0125805   |             0 |
|     0 | L      | PLD   |   0.8555 |    0.9629 |    0.95675    |     0.0192128 |       0.0157257   |             0 |
|     0 | M      | HDM   |   0.8555 |    0.0148 |    0.0172998  |     0         |       0           |             0 |
|     0 | M      | MD    |   0.8555 |    0.0148 |    0.0172998  |     0         |       0           |             0 |
|     0 | M      | PLD   |   0.8555 |    0.0148 |    0.0172998  |     0         |       0           |             0 |
|     0 | M      | PLD   |   0.8555 |    0.0148 |    0.0172998  |     0         |       0           |             0 |
|     0 | M      | PLD   |   0.8555 |    0.0148 |    0.0172998  |     1         |       0.0148      |             0 |
|     0 | S      | HDM   |   0.8555 |    0.0111 |    0.0129749  |     0         |       0           |             0 |
|     0 | S      | MD    |   0.8555 |    0.0111 |    0.0129749  |     0         |       0           |             0 |
|     0 | S      | PLD   |   0.8555 |    0.0111 |    0.0129749  |     0         |       0           |             0 |
|     0 | S      | PLD   |   0.8555 |    0.0111 |    0.0129749  |     0         |       0           |             0 |
|     0 | S      | PLD   |   0.8555 |    0.0111 |    0.0129749  |     1         |       0.0111      |             0 |
|     0 | S      | HDM   |   0.8555 |    0.0037 |    0.00432496 |     0         |       0           |             0 |
|     0 | S      | MD    |   0.8555 |    0.0037 |    0.00432496 |     0         |       0           |             0 |
|     0 | S      | PLD   |   0.8555 |    0.0037 |    0.00432496 |     0         |       0           |             0 |
|     0 | S      | PLD   |   0.8555 |    0.0037 |    0.00432496 |     0         |       0           |             0 |
|     0 | S      | PLD   |   0.8555 |    0.0037 |    0.00432496 |     1         |       0.0037      |             0 |
|     0 | S      | HDM   |   0.8555 |    0.0074 |    0.00864991 |     0         |       0           |             0 |
|     0 | S      | MD    |   0.8555 |    0.0074 |    0.00864991 |     0         |       0           |             0 |
|     0 | S      | PLD   |   0.8555 |    0.0074 |    0.00864991 |     0         |       0           |             0 |
|     0 | S      | PLD   |   0.8555 |    0.0074 |    0.00864991 |     0         |       0           |             0 |
|     0 | S      | PLD   |   0.8555 |    0.0074 |    0.00864991 |     1         |       0.0074      |             0 |
|     2 | L      | HDM   |   0.0444 |    0.9629 |    1          |     0.473154  |       0.021008    |             0 |
|     2 | L      | MD    |   0.0444 |    0.9629 |    1          |     0.419254  |       0.0186149   |             0 |
|     2 | L      | PLD   |   0.0444 |    0.9629 |    1          |     0.0731125 |       0.00324619  |             0 |
|     2 | L      | PLD   |   0.0444 |    0.9629 |    1          |     0.0153702 |       0.000682438 |             0 |
|     2 | L      | PLD   |   0.0444 |    0.9629 |    1          |     0.0192128 |       0.000853048 |             0 |
|     2 | M      | HDM   |   0.0444 |    0.0148 |    0          |     0         |       0           |             0 |
|     2 | M      | MD    |   0.0444 |    0.0148 |    0          |     0         |       0           |             0 |
|     2 | M      | PLD   |   0.0444 |    0.0148 |    0          |     0         |       0           |             0 |
|     2 | M      | PLD   |   0.0444 |    0.0148 |    0          |     0         |       0           |             0 |
|     2 | M      | PLD   |   0.0444 |    0.0148 |    0          |     1         |       0           |             0 |
|     2 | S      | HDM   |   0.0444 |    0.0111 |    0          |     0         |       0           |             0 |
|     2 | S      | MD    |   0.0444 |    0.0111 |    0          |     0         |       0           |             0 |
|     2 | S      | PLD   |   0.0444 |    0.0111 |    0          |     0         |       0           |             0 |
|     2 | S      | PLD   |   0.0444 |    0.0111 |    0          |     0         |       0           |             0 |
|     2 | S      | PLD   |   0.0444 |    0.0111 |    0          |     1         |       0           |             0 |
|     2 | S      | HDM   |   0.0444 |    0.0037 |    0          |     0         |       0           |             0 |
|     2 | S      | MD    |   0.0444 |    0.0037 |    0          |     0         |       0           |             0 |
|     2 | S      | PLD   |   0.0444 |    0.0037 |    0          |     0         |       0           |             0 |
|     2 | S      | PLD   |   0.0444 |    0.0037 |    0          |     0         |       0           |             0 |
|     2 | S      | PLD   |   0.0444 |    0.0037 |    0          |     1         |       0           |             0 |
|     2 | S      | HDM   |   0.0444 |    0.0074 |    0          |     0         |       0           |             0 |
|     2 | S      | MD    |   0.0444 |    0.0074 |    0          |     0         |       0           |             0 |
|     2 | S      | PLD   |   0.0444 |    0.0074 |    0          |     0         |       0           |             0 |
|     2 | S      | PLD   |   0.0444 |    0.0074 |    0          |     0         |       0           |             0 |
|     2 | S      | PLD   |   0.0444 |    0.0074 |    0          |     1         |       0           |             0 |
|     4 | L      | HDM   |   0.1    |    0.9629 |    1          |     0.473154  |       0.0473154   |             0 |
|     4 | L      | MD    |   0.1    |    0.9629 |    1          |     0.419254  |       0.0419254   |             0 |
|     4 | L      | PLD   |   0.1    |    0.9629 |    1          |     0.0731125 |       0.00731125  |             0 |
|     4 | L      | PLD   |   0.1    |    0.9629 |    1          |     0.0153702 |       0.00153702  |             0 |
|     4 | L      | PLD   |   0.1    |    0.9629 |    1          |     0.0192128 |       0.00192128  |             0 |
|     4 | M      | HDM   |   0.1    |    0.0148 |    0          |     0         |       0           |             0 |
|     4 | M      | MD    |   0.1    |    0.0148 |    0          |     0         |       0           |             0 |
|     4 | M      | PLD   |   0.1    |    0.0148 |    0          |     0         |       0           |             0 |
|     4 | M      | PLD   |   0.1    |    0.0148 |    0          |     0         |       0           |             0 |
|     4 | M      | PLD   |   0.1    |    0.0148 |    0          |     1         |       0           |             0 |
|     4 | S      | HDM   |   0.1    |    0.0111 |    0          |     0         |       0           |             0 |
|     4 | S      | MD    |   0.1    |    0.0111 |    0          |     0         |       0           |             0 |
|     4 | S      | PLD   |   0.1    |    0.0111 |    0          |     0         |       0           |             0 |
|     4 | S      | PLD   |   0.1    |    0.0111 |    0          |     0         |       0           |             0 |
|     4 | S      | PLD   |   0.1    |    0.0111 |    0          |     1         |       0           |             0 |
|     4 | S      | HDM   |   0.1    |    0.0037 |    0          |     0         |       0           |             0 |
|     4 | S      | MD    |   0.1    |    0.0037 |    0          |     0         |       0           |             0 |
|     4 | S      | PLD   |   0.1    |    0.0037 |    0          |     0         |       0           |             0 |
|     4 | S      | PLD   |   0.1    |    0.0037 |    0          |     0         |       0           |             0 |
|     4 | S      | PLD   |   0.1    |    0.0037 |    0          |     1         |       0           |             0 |
|     4 | S      | HDM   |   0.1    |    0.0074 |    0          |     0         |       0           |             0 |
|     4 | S      | MD    |   0.1    |    0.0074 |    0          |     0         |       0           |             0 |
